Plant,Source,Parameter,Units,TimeStamp,Value,Description
Lake,LAKE-1,HEATINBA,MMBTU/HR,1/26/2023 0:00,633.3625,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,1/27/2023 0:00,661.2333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,1/28/2023 0:00,587.7809524,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,1/29/2023 0:00,566.5,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,1/30/2023 0:00,685.0291667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,1/31/2023 0:00,639.1458333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/1/2023 0:00,664.1166667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/2/2023 0:00,666.5416667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/3/2023 0:00,691.1083333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/4/2023 0:00,575.05,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/5/2023 0:00,579.9842105,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/6/2023 0:00,562.1411765,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/9/2023 0:00,523.5166667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/10/2023 0:00,420.2666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/13/2023 0:00,535.34,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/14/2023 0:00,591.83125,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/15/2023 0:00,654.2,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/16/2023 0:00,637.9291667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/17/2023 0:00,621.5714286,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/18/2023 0:00,616.995,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/19/2023 0:00,574.32,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/20/2023 0:00,13.5,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/21/2023 0:00,542.1,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/22/2023 0:00,432.55,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/23/2023 0:00,500.4357143,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/24/2023 0:00,528.2888889,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/26/2023 0:00,723.94,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/27/2023 0:00,444.6333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,2/28/2023 0:00,581.8333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/1/2023 0:00,718.8958333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/2/2023 0:00,708.8833333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/3/2023 0:00,616.9291667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/4/2023 0:00,261.6,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/5/2023 0:00,530.7,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/6/2023 0:00,655.6777778,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/7/2023 0:00,692.6166667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/8/2023 0:00,654.4526316,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/9/2023 0:00,504.27,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/10/2023 0:00,661.5916667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/11/2023 0:00,571.5,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/12/2023 0:00,281.425,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/13/2023 0:00,646.4,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/14/2023 0:00,485.8294118,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/15/2023 0:00,619.1666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/16/2023 0:00,643.5291667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/17/2023 0:00,645.4578947,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/18/2023 0:00,578.2125,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/19/2023 0:00,663.3722222,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/20/2023 0:00,738.4666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/21/2023 0:00,593.88,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/22/2023 0:00,478.3176471,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/23/2023 0:00,392.2,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/24/2023 0:00,494.4823529,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/25/2023 0:00,402.9625,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/26/2023 0:00,514.8333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/27/2023 0:00,597.7333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/28/2023 0:00,539.6,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/29/2023 0:00,585.8647059,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,3/31/2023 0:00,709.6,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/1/2023 0:00,696.15,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/2/2023 0:00,281.55,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/3/2023 0:00,550.2166667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/4/2023 0:00,685.6375,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/5/2023 0:00,529.5411765,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/6/2023 0:00,707.35,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/7/2023 0:00,579.9611111,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/8/2023 0:00,690.5888889,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/9/2023 0:00,730.1125,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/10/2023 0:00,726.475,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/11/2023 0:00,724.925,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/12/2023 0:00,612.1,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/13/2023 0:00,648.5541667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/14/2023 0:00,654.4916667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/15/2023 0:00,575.8590909,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,4/16/2023 0:00,21.95,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,5/25/2023 0:00,484.1153846,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,5/26/2023 0:00,495.1666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,5/27/2023 0:00,495.95,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,5/28/2023 0:00,565.2,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,5/29/2023 0:00,624.6857143,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,5/30/2023 0:00,688.2954545,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,5/31/2023 0:00,647.78,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/1/2023 0:00,645.7533333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/2/2023 0:00,511.9428571,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/3/2023 0:00,697.9333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/4/2023 0:00,662.35,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/6/2023 0:00,183.95,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/8/2023 0:00,369.0857143,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/13/2023 0:00,539.7,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/15/2023 0:00,304.8333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/16/2023 0:00,562.8666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/17/2023 0:00,466.0285714,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/19/2023 0:00,513.4,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/20/2023 0:00,655.0411765,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/21/2023 0:00,681.4,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/22/2023 0:00,719.1125,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/23/2023 0:00,724.8458333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/24/2023 0:00,685.3458333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/25/2023 0:00,696.2291667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/26/2023 0:00,758.6666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/27/2023 0:00,755.2375,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/28/2023 0:00,753.3458333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/29/2023 0:00,764.3375,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,6/30/2023 0:00,768.4041667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/1/2023 0:00,614.0458333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/2/2023 0:00,721.6291667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/3/2023 0:00,696.7363636,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/4/2023 0:00,695.3458333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/5/2023 0:00,777.8125,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/6/2023 0:00,714.8916667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/13/2023 0:00,90.7,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/29/2023 0:00,264.0666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/30/2023 0:00,661.0611111,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,7/31/2023 0:00,719.6454545,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/1/2023 0:00,699.2818182,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/2/2023 0:00,724.973913,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/3/2023 0:00,696.6277778,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/4/2023 0:00,619.65,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/5/2023 0:00,726.4857143,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/6/2023 0:00,696.8933333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/7/2023 0:00,682.6210526,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/8/2023 0:00,678.7733333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/9/2023 0:00,721.1555556,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/10/2023 0:00,711.9647059,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/11/2023 0:00,723.4,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/12/2023 0:00,709.0916667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/13/2023 0:00,667.3727273,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/14/2023 0:00,737.775,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/15/2023 0:00,637.9666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/16/2023 0:00,708.0043478,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/17/2023 0:00,741.1,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/18/2023 0:00,684.4529412,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/19/2023 0:00,634.96,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/20/2023 0:00,699.5692308,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/21/2023 0:00,621.3444444,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/22/2023 0:00,682.5090909,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/23/2023 0:00,639.45,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/24/2023 0:00,738.6166667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/25/2023 0:00,718.0428571,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/26/2023 0:00,702.4090909,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/27/2023 0:00,678.3909091,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/28/2023 0:00,684.7866667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/29/2023 0:00,701.9,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/30/2023 0:00,694.5769231,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,8/31/2023 0:00,619.1894737,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/1/2023 0:00,611.4384615,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/2/2023 0:00,636.2833333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/3/2023 0:00,695.0090909,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/4/2023 0:00,573.0333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/5/2023 0:00,677.2933333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/6/2023 0:00,691.5692308,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/7/2023 0:00,700.9875,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/8/2023 0:00,709.05,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/9/2023 0:00,727.925,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/10/2023 0:00,701.3833333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/11/2023 0:00,686.005,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/12/2023 0:00,611.54,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/14/2023 0:00,728.8238095,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/15/2023 0:00,676.6625,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/21/2023 0:00,621.725,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/22/2023 0:00,714.11,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/23/2023 0:00,527.0090909,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/24/2023 0:00,566.8285714,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/25/2023 0:00,664.5363636,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/26/2023 0:00,687.7363636,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/27/2023 0:00,659.07,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/28/2023 0:00,730.6230769,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/29/2023 0:00,712.15,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,9/30/2023 0:00,614.0333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/1/2023 0:00,665.4727273,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/2/2023 0:00,691.1,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/3/2023 0:00,641.1444444,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/4/2023 0:00,605.1384615,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/5/2023 0:00,693.4,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/6/2023 0:00,667.8571429,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/7/2023 0:00,702.14,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/8/2023 0:00,636.125,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/9/2023 0:00,750.4583333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/10/2023 0:00,654.6176471,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/11/2023 0:00,599.9764706,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/12/2023 0:00,659.8526316,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/13/2023 0:00,736.2761905,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/14/2023 0:00,690.7954545,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/15/2023 0:00,689.54,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/16/2023 0:00,718.5818182,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/17/2023 0:00,697.7294118,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/18/2023 0:00,728.18,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/19/2023 0:00,746.6863636,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/20/2023 0:00,751.2666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/21/2023 0:00,716.9136364,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/22/2023 0:00,559.0733333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/23/2023 0:00,681.5277778,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/24/2023 0:00,484,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/25/2023 0:00,596.8,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/26/2023 0:00,654.7894737,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/27/2023 0:00,787.525,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/28/2023 0:00,723.4166667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/29/2023 0:00,710.7705882,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/30/2023 0:00,641.4,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,10/31/2023 0:00,670.6647059,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/1/2023 0:00,649.5533333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/2/2023 0:00,497.0166667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/3/2023 0:00,649.4555556,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/4/2023 0:00,381.5,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/5/2023 0:00,316.81,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/6/2023 0:00,579.6666667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/7/2023 0:00,628.275,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/8/2023 0:00,639.7954545,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/9/2023 0:00,642.5809524,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/10/2023 0:00,780.4625,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/11/2023 0:00,626.0041667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/12/2023 0:00,690.9411765,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/13/2023 0:00,588.4611111,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/14/2023 0:00,386.1857143,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/15/2023 0:00,710.0058824,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/16/2023 0:00,564.5875,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/17/2023 0:00,642.555,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/18/2023 0:00,576.26,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/19/2023 0:00,561,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/20/2023 0:00,530.0058824,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/21/2023 0:00,559.3857143,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/22/2023 0:00,547.66875,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/23/2023 0:00,440.5,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/24/2023 0:00,637.16,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/25/2023 0:00,639.1818182,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/26/2023 0:00,654.47,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/27/2023 0:00,608.8888889,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/28/2023 0:00,672.4384615,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/29/2023 0:00,386,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,11/30/2023 0:00,533.0333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/1/2023 0:00,595.2,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/4/2023 0:00,74.4,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/5/2023 0:00,638.2142857,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/7/2023 0:00,313.3,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/8/2023 0:00,632.71,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/9/2023 0:00,498.3705882,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/10/2023 0:00,280.8823529,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/11/2023 0:00,474.7166667,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/12/2023 0:00,441.3136364,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/13/2023 0:00,185.4428571,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/14/2023 0:00,526.5333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/15/2023 0:00,488.40625,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/16/2023 0:00,378.2294118,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/17/2023 0:00,280.5411765,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/18/2023 0:00,611.4333333,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/19/2023 0:00,533.16,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/20/2023 0:00,574.9222222,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/21/2023 0:00,647.1842105,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/22/2023 0:00,618.7285714,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/23/2023 0:00,432.4117647,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/24/2023 0:00,641.3363636,HEAT_QA Block Average
Lake,LAKE-1,HEATINBA,MMBTU/HR,12/25/2023 0:00,649.7625,HEAT_QA Block Average
